activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,13918464,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2ccc(C(Nc3ccccn3)c3cccc(OCc4ccccc4)c3)c(O)c2n1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '13.08', 'le': '0.24', 'lle': '-0.57', 'sei': '8.70'}",CHEMBL3112892,,CHEMBL3112892,5.85,False,http://www.openphacts.org/units/Nanomolar,1963481,=,1,True,=,,IC50,nM,,1400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.4
,13918465,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(c2cccc([N+](=O)[O-])c2)c2ccc3ccc(C)nc3c2O)c1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '14.88', 'le': '0.27', 'lle': '0.90', 'sei': '5.89'}",CHEMBL3112891,,CHEMBL3112891,5.96,False,http://www.openphacts.org/units/Nanomolar,1963480,=,1,True,=,,IC50,nM,,1100.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.1
,13918466,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(c2cccc([N+](=O)[O-])c2)c2ccc3cccnc3c2O)c1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '13.81', 'le': '0.25', 'lle': '0.59', 'sei': '5.27'}",CHEMBL3112890,,CHEMBL3112890,5.34,False,http://www.openphacts.org/units/Nanomolar,1963479,=,1,True,=,,IC50,nM,,4600.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.6
,13918467,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(c2ccccn2)c2ccc3ccc(C)nc3c2O)c1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '15.93', 'le': '0.29', 'lle': '1.13', 'sei': '8.00'}",CHEMBL3112889,,CHEMBL3112889,5.68,False,http://www.openphacts.org/units/Nanomolar,1963478,=,1,True,=,,IC50,nM,,2100.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.1
,13918468,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(c2ccccn2)c2ccc3cccnc3c2O)c1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '14.23', 'le': '0.26', 'lle': '0.63', 'sei': '6.87'}",CHEMBL3112888,,CHEMBL3112888,4.87,False,http://www.openphacts.org/units/Nanomolar,1963477,=,1,True,=,,IC50,nM,,13400.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,13.4
,13918469,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccnc(NC(c2ccccc2[N+](=O)[O-])c2ccc3ccc(C)nc3c2O)c1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '15.10', 'le': '0.28', 'lle': '0.99', 'sei': '5.98'}",CHEMBL3112887,,CHEMBL3112887,6.05,False,http://www.openphacts.org/units/Nanomolar,1963476,=,1,True,=,,IC50,nM,,900.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.9
,13918470,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(NC(c2ccccc2[N+](=O)[O-])c2ccc3ccc(C)nc3c2O)n1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '12.41', 'le': '0.23', 'lle': '-0.09', 'sei': '4.91'}",CHEMBL3112886,,CHEMBL3112886,4.97,False,http://www.openphacts.org/units/Nanomolar,1963475,=,1,True,=,,IC50,nM,,10700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,10.7
,13918471,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc2ccc(C(Nc3ccccn3)c3ccccc3C)c(O)c2n1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '16.31', 'le': '0.29', 'lle': '0.65', 'sei': '9.99'}",CHEMBL3112885,,CHEMBL3112885,5.80,False,http://www.openphacts.org/units/Nanomolar,1963474,=,1,True,=,,IC50,nM,,1600.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,1.6
,13918761,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccccc1C(Nc1ccccn1)c1ccc2cccnc2c1O,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '15.94', 'le': '0.29', 'lle': '0.59', 'sei': '9.38'}",CHEMBL3112884,,CHEMBL3112884,5.44,False,http://www.openphacts.org/units/Nanomolar,1963473,=,1,True,=,,IC50,nM,,3600.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.6
,13918762,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(NC(c1ccccc1Cl)c1ccc2cccnc2c1O)c1ccccc1,,,CHEMBL3112564,J. Med. Chem.,2014,"{'bei': '15.68', 'le': '0.30', 'lle': '0.99', 'sei': '9.80'}",CHEMBL3112883,,CHEMBL3112883,6.10,False,http://www.openphacts.org/units/Nanomolar,1963472,=,1,True,=,,IC50,nM,,800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.8
,13918763,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C(=O)NC(c1ccccc1Cl)c1ccc2cccnc2c1O,,,CHEMBL3112564,J. Med. Chem.,2014,,CHEMBL3112882,,CHEMBL3112882,,False,http://www.openphacts.org/units/Nanomolar,1963471,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,13918764,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCC(=O)NC(c1ccccc1Cl)c1ccc2cccnc2c1O,,,CHEMBL3112564,J. Med. Chem.,2014,,CHEMBL1555271,,CHEMBL1555271,,False,http://www.openphacts.org/units/Nanomolar,1963470,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,13918765,[],CHEMBL3117199,Inhibition of Clostridium botulinum BoNT/A LC expressed in Escherichia coli assessed as cleavage of SNAPtide preincubated for 5 mins followed by SNAPtide addition measured for 105 mins by fluorescence assay,B,,,BAO_0000190,BAO_0000019,assay format,CCC(=O)NC(c1ccccc1Cl)c1ccc2cccnc2c1O,,,CHEMBL3112564,J. Med. Chem.,2014,,CHEMBL605493,,CHEMBL605493,,False,http://www.openphacts.org/units/Nanomolar,1963469,>,1,True,>,,IC50,nM,,100000.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,100.0
,14642180,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1sc2cc(F)ccc2c1Cl)NO,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '25.12', 'le': '0.55', 'lle': '3.61', 'sei': '13.83'}",CHEMBL3112881,,CHEMBL3112881,6.82,False,http://www.openphacts.org/units/Nanomolar,2103308,=,1,True,=,,IC50,nM,,150.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.15
,14642183,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccc(Cl)cc1Cl)NO,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '26.60', 'le': '0.60', 'lle': '3.66', 'sei': '12.52'}",CHEMBL237370,CINNAMIC ACID HYDROXAMATE,CHEMBL237370,6.17,False,http://www.openphacts.org/units/Nanomolar,2103310,=,1,True,=,,IC50,nM,,670.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,0.67
,14642185,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,Clc1ccc2c(NCCNC34CC5CC(CC(C5)C3)C4)ccnc2c1,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '13.85', 'le': '0.27', 'lle': '0.07', 'sei': '13.34'}",CHEMBL3264170,,CHEMBL3264170,4.93,False,http://www.openphacts.org/units/Nanomolar,2103312,=,1,True,=,,IC50,nM,,11810.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,11.81
,14642186,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.N=C(N)c1ccc(Oc2ccc(-c3cc4ccc(C(=N)N)cc4[nH]3)cc2)cc1,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '15.11', 'le': '0.27', 'lle': '1.38', 'sei': '4.47'}",CHEMBL3216444,,CHEMBL289577,5.58,False,http://www.openphacts.org/units/Nanomolar,2103313,=,1,True,=,,IC50,nM,,2620.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.62
,14642187,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](OC(C)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.48', 'le': '0.15', 'lle': '-2.56', 'sei': '4.68'}",CHEMBL450398,,CHEMBL450398,5.42,False,http://www.openphacts.org/units/Nanomolar,2103314,=,1,True,=,,IC50,nM,,3800.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.8
,14642188,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](OC(C)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.64', 'le': '0.15', 'lle': '-2.73', 'sei': '4.87'}",CHEMBL3264171,,CHEMBL3264171,5.64,False,http://www.openphacts.org/units/Nanomolar,2103315,=,1,True,=,,IC50,nM,,2280.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.28
,14642191,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.81', 'le': '0.15', 'lle': '-2.08', 'sei': '4.85'}",CHEMBL3264174,,CHEMBL3264174,5.33,False,http://www.openphacts.org/units/Nanomolar,2103318,=,1,True,=,,IC50,nM,,4680.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.68
,14642192,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.59', 'le': '0.15', 'lle': '-2.51', 'sei': '4.81'}",CHEMBL3264175,,CHEMBL3264175,5.29,False,http://www.openphacts.org/units/Nanomolar,2103319,=,1,True,=,,IC50,nM,,5180.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.18
,14642193,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1CC(=O)CC[C@]21C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.71', 'le': '0.15', 'lle': '-2.38', 'sei': '4.92'}",CHEMBL3264178,,CHEMBL3264178,5.24,False,http://www.openphacts.org/units/Nanomolar,2103322,=,1,True,=,,IC50,nM,,5700.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.7
,14642194,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1CC(=O)CC[C@]21C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '8.11', 'le': '0.16', 'lle': '-2.38', 'sei': '5.28'}",CHEMBL3264179,,CHEMBL3264179,5.63,False,http://www.openphacts.org/units/Nanomolar,2103323,=,1,True,=,,IC50,nM,,2320.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.32
,14642197,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](OC(C)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.11', 'le': '0.14', 'lle': '-3.36', 'sei': '5.00'}",CHEMBL3264183,,CHEMBL3264183,5.35,False,http://www.openphacts.org/units/Nanomolar,2103327,=,1,True,=,,IC50,nM,,4480.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.48
,14642198,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCNCCNc1ccnc2cc(Cl)ccc12,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.75', 'le': '0.15', 'lle': '-1.94', 'sei': '4.73'}",CHEMBL3264184,,CHEMBL3264184,5.61,False,http://www.openphacts.org/units/Nanomolar,2103328,=,1,True,=,,IC50,nM,,2460.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,2.46
,14642199,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N[C@@H]1CC[C@@]2(C)[C@@H](C1)C[C@@H](OC(C)=O)[C@@H]1[C@@H]2C[C@H](OC(C)=O)[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)CCCNCCCNc1ccnc2cc(Cl)ccc12,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.20', 'le': '0.14', 'lle': '-2.63', 'sei': '4.47'}",CHEMBL3264185,,CHEMBL3264185,5.31,False,http://www.openphacts.org/units/Nanomolar,2103329,=,1,True,=,,IC50,nM,,4920.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.92
,14642200,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NS(C)(=O)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.97', 'le': '0.14', 'lle': '-1.68', 'sei': '3.90'}",CHEMBL3264186,,CHEMBL3264186,5.29,False,http://www.openphacts.org/units/Nanomolar,2103330,=,1,True,=,,IC50,nM,,5090.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,5.09
,14642201,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NS(C)(=O)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '7.10', 'le': '0.14', 'lle': '-1.87', 'sei': '4.04'}",CHEMBL3264187,,CHEMBL3264187,5.49,False,http://www.openphacts.org/units/Nanomolar,2103331,=,1,True,=,,IC50,nM,,3250.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.25
,14642202,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.79', 'le': '0.13', 'lle': '-3.63', 'sei': '4.15'}",CHEMBL3264188,,CHEMBL3264188,5.31,False,http://www.openphacts.org/units/Nanomolar,2103332,=,1,True,=,,IC50,nM,,4900.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,4.9
,14642203,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCNCCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.90', 'le': '0.13', 'lle': '-3.84', 'sei': '4.29'}",CHEMBL3264189,,CHEMBL3264189,5.49,False,http://www.openphacts.org/units/Nanomolar,2103333,=,1,True,=,,IC50,nM,,3240.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,3.24
,14642204,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NS(C)(=O)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '5.95', 'le': '0.12', 'lle': '-2.71', 'sei': '3.63'}",CHEMBL3264190,,CHEMBL3264190,4.60,False,http://www.openphacts.org/units/Nanomolar,2103334,=,1,True,=,,IC50,nM,,24970.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,24.97
,14642205,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NS(C)(=O)=O)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.46', 'le': '0.13', 'lle': '-2.61', 'sei': '4.01'}",CHEMBL3264191,,CHEMBL3264191,5.09,False,http://www.openphacts.org/units/Nanomolar,2103335,=,1,True,=,,IC50,nM,,8210.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,8.21
,14642206,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.50', 'le': '0.13', 'lle': '-4.11', 'sei': '4.34'}",CHEMBL3264192,,CHEMBL3264192,5.17,False,http://www.openphacts.org/units/Nanomolar,2103336,=,1,True,=,,IC50,nM,,6780.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,6.78
,14642207,[],CHEMBL3267975,"Inhibition of Clostridium botulinum recombinant BoNT/A light chain using N-terminal acetylated, C-terminal aminated SNAP-25 (187-203) as substrate by reverse-phase HPLC analysis",B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@H](C)CCCN(C)CCCNc4ccnc5cc(Cl)ccc45)[C@@]13C)[C@H](OC(C)=O)C[C@@H]1C[C@H](NC(=O)OC(C)(C)C)CC[C@@]12C,,,CHEMBL3259704,J. Med. Chem.,2014,"{'bei': '6.40', 'le': '0.12', 'lle': '-4.49', 'sei': '4.35'}",CHEMBL3264496,,CHEMBL3264496,5.18,False,http://www.openphacts.org/units/Nanomolar,2103725,=,1,True,=,,IC50,nM,,6620.0,CHEMBL5192,Clostridium botulinum,Botulinum neurotoxin type A,1491,,,IC50,uM,UO_0000065,,6.62
